name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00449.tif;29.8262;-167.077;-53.1196;-225.267;-163.026;401.194;-224.161;-19.632;400.537;-349.273;-162.401;329.183;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00450.tif;29.5992;-167.077;-53.2465;-223.552;-163.026;402.152;-222.45;-19.632;401.49;-347.865;-162.401;330.671;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00451.tif;29.3717;-167.077;-53.3723;-221.834;-163.026;403.103;-220.734;-19.632;402.436;-346.451;-162.401;332.153;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00452.tif;29.1436;-167.077;-53.4972;-220.111;-163.026;404.046;-219.014;-19.632;403.374;-345.03;-162.401;333.629;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00453.tif;28.9149;-167.077;-53.6211;-218.384;-163.026;404.982;-217.29;-19.632;404.305;-343.602;-162.401;335.099;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00454.tif;28.6858;-167.077;-53.7441;-216.654;-163.026;405.91;-215.563;-19.632;405.229;-342.169;-162.401;336.562;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00455.tif;28.4561;-167.077;-53.866;-214.919;-163.026;406.831;-213.831;-19.632;406.146;-340.729;-162.401;338.02;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00456.tif;28.226;-167.077;-53.987;-213.181;-163.026;407.745;-212.095;-19.632;407.055;-339.283;-162.401;339.471;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00457.tif;27.9953;-167.077;-54.107;-211.438;-163.026;408.651;-210.356;-19.632;407.956;-337.831;-162.401;340.916;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00458.tif;27.7641;-167.077;-54.226;-209.692;-163.026;409.55;-208.613;-19.632;408.85;-336.373;-162.401;342.355;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00459.tif;27.5323;-167.077;-54.344;-207.942;-163.026;410.441;-206.866;-19.632;409.737;-334.909;-162.401;343.788;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00460.tif;27.3001;-167.077;-54.461;-206.188;-163.026;411.325;-205.115;-19.632;410.616;-333.438;-162.401;345.214;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00461.tif;27.0674;-167.077;-54.577;-204.431;-163.026;412.202;-203.36;-19.632;411.488;-331.961;-162.401;346.634;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00462.tif;26.8342;-167.077;-54.6921;-202.669;-163.026;413.071;-201.602;-19.632;412.352;-330.479;-162.401;348.048;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00463.tif;26.6005;-167.077;-54.8061;-200.904;-163.026;413.932;-199.84;-19.632;413.209;-328.99;-162.401;349.456;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00464.tif;26.3663;-167.077;-54.9192;-199.136;-163.026;414.786;-198.075;-19.632;414.058;-327.496;-162.401;350.857;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00465.tif;26.1317;-167.077;-55.0312;-197.363;-163.026;415.632;-196.305;-19.632;414.9;-325.995;-162.401;352.251;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00466.tif;25.8965;-167.077;-55.1423;-195.587;-163.026;416.47;-194.533;-19.632;415.734;-324.488;-162.401;353.64;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00467.tif;25.6609;-167.077;-55.2523;-193.808;-163.026;417.302;-192.756;-19.632;416.561;-322.976;-162.401;355.022;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00468.tif;25.4249;-167.077;-55.3613;-192.025;-163.026;418.125;-190.977;-19.632;417.38;-321.458;-162.401;356.397;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00469.tif;25.1883;-167.077;-55.4693;-190.239;-163.026;418.941;-189.193;-19.632;418.191;-319.933;-162.401;357.766;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00470.tif;24.9513;-167.077;-55.5763;-188.449;-163.026;419.749;-187.406;-19.632;418.995;-318.403;-162.401;359.128;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00471.tif;24.7139;-167.077;-55.6823;-186.655;-163.026;420.55;-185.616;-19.632;419.791;-316.868;-162.401;360.484;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00472.tif;24.476;-167.077;-55.7873;-184.858;-163.026;421.343;-183.823;-19.632;420.58;-315.326;-162.401;361.833;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00473.tif;24.2376;-167.077;-55.8913;-183.058;-163.026;422.128;-182.026;-19.632;421.36;-313.779;-162.401;363.176;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00474.tif;23.9988;-167.077;-55.9942;-181.255;-163.026;422.905;-180.226;-19.632;422.133;-312.226;-162.401;364.512;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00475.tif;23.7596;-167.077;-56.0962;-179.448;-163.026;423.675;-178.422;-19.632;422.899;-310.667;-162.401;365.841;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00476.tif;23.5199;-167.077;-56.1971;-177.638;-163.026;424.437;-176.615;-19.632;423.657;-309.102;-162.401;367.164;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00477.tif;23.2798;-167.077;-56.297;-175.824;-163.026;425.192;-174.805;-19.632;424.407;-307.532;-162.401;368.48;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00478.tif;23.0393;-167.077;-56.3958;-174.008;-163.026;425.938;-172.992;-19.632;425.149;-305.957;-162.401;369.789;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00479.tif;22.7984;-167.077;-56.4936;-172.188;-163.026;426.677;-171.176;-19.632;425.883;-304.376;-162.401;371.092;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00480.tif;22.557;-167.077;-56.5904;-170.365;-163.026;427.408;-169.356;-19.632;426.61;-302.789;-162.401;372.388;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00481.tif;22.3153;-167.077;-56.6862;-168.54;-163.026;428.131;-167.534;-19.632;427.329;-301.197;-162.401;373.677;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00482.tif;22.0731;-167.077;-56.7809;-166.711;-163.026;428.847;-165.708;-19.632;428.04;-299.599;-162.401;374.959;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00483.tif;21.8305;-167.077;-56.8746;-164.878;-163.026;429.555;-163.88;-19.632;428.744;-297.995;-162.401;376.235;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00484.tif;21.5876;-167.077;-56.9673;-163.043;-163.026;430.255;-162.048;-19.632;429.44;-296.387;-162.401;377.503;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00485.tif;21.3442;-167.077;-57.0589;-161.205;-163.026;430.947;-160.214;-19.632;430.127;-294.773;-162.401;378.765;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00486.tif;21.1005;-167.077;-57.1495;-159.365;-163.026;431.631;-158.376;-19.632;430.807;-293.153;-162.401;380.02;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00487.tif;20.8563;-167.077;-57.2391;-157.521;-163.026;432.307;-156.536;-19.632;431.479;-291.529;-162.401;381.267;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00488.tif;20.6118;-167.077;-57.3276;-155.674;-163.026;432.975;-154.693;-19.632;432.144;-289.898;-162.401;382.508;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00489.tif;20.3669;-167.077;-57.415;-153.824;-163.026;433.636;-152.847;-19.632;432.8;-288.263;-162.401;383.742;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00490.tif;20.1217;-167.077;-57.5014;-151.972;-163.026;434.289;-150.998;-19.632;433.448;-286.623;-162.401;384.969;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00491.tif;19.8761;-167.077;-57.5868;-150.117;-163.026;434.933;-149.146;-19.632;434.089;-284.977;-162.401;386.189;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00492.tif;19.6301;-167.077;-57.6711;-148.259;-163.026;435.57;-147.292;-19.632;434.722;-283.326;-162.401;387.402;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00493.tif;19.3837;-167.077;-57.7544;-146.398;-163.026;436.199;-145.435;-19.632;435.346;-281.669;-162.401;388.608;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00494.tif;19.137;-167.077;-57.8366;-144.535;-163.026;436.82;-143.576;-19.632;435.963;-280.008;-162.401;389.807;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00495.tif;18.89;-167.077;-57.9178;-142.669;-163.026;437.433;-141.713;-19.632;436.572;-278.342;-162.401;390.998;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00496.tif;18.6426;-167.077;-57.9979;-140.801;-163.026;438.038;-139.849;-19.632;437.173;-276.67;-162.401;392.183;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00497.tif;18.3949;-167.077;-58.0769;-138.93;-163.026;438.635;-137.981;-19.632;437.766;-274.994;-162.401;393.36;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00498.tif;18.1468;-167.077;-58.1549;-137.056;-163.026;439.224;-136.112;-19.632;438.351;-273.312;-162.401;394.53;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00499.tif;17.8984;-167.077;-58.2318;-135.18;-163.026;439.805;-134.239;-19.632;438.928;-271.626;-162.401;395.693;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00500.tif;17.6497;-167.077;-58.3077;-133.302;-163.026;440.378;-132.364;-19.632;439.497;-269.934;-162.401;396.849;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00501.tif;17.4006;-167.077;-58.3825;-131.421;-163.026;440.943;-130.487;-19.632;440.058;-268.238;-162.401;397.998;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00502.tif;17.1513;-167.077;-58.4562;-129.537;-163.026;441.5;-128.608;-19.632;440.611;-266.536;-162.401;399.139;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00503.tif;16.9016;-167.077;-58.5289;-127.652;-163.026;442.049;-126.726;-19.632;441.156;-264.83;-162.401;400.273;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00504.tif;16.6516;-167.077;-58.6005;-125.764;-163.026;442.59;-124.842;-19.632;441.693;-263.119;-162.401;401.4;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00505.tif;16.4013;-167.077;-58.6711;-123.873;-163.026;443.122;-122.955;-19.632;442.222;-261.404;-162.401;402.519;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00506.tif;16.1507;-167.077;-58.7406;-121.981;-163.026;443.647;-121.066;-19.632;442.742;-259.683;-162.401;403.631;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00507.tif;15.8999;-167.077;-58.809;-120.086;-163.026;444.164;-119.175;-19.632;443.255;-257.958;-162.401;404.736;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00508.tif;15.6487;-167.077;-58.8763;-118.189;-163.026;444.672;-117.282;-19.632;443.76;-256.228;-162.401;405.834;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00509.tif;15.3972;-167.077;-58.9425;-116.29;-163.026;445.173;-115.387;-19.632;444.256;-254.493;-162.401;406.924;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00510.tif;15.1455;-167.077;-59.0077;-114.389;-163.026;445.665;-113.49;-19.632;444.745;-252.754;-162.401;408.006;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00511.tif;14.8935;-167.077;-59.0718;-112.485;-163.026;446.149;-111.59;-19.632;445.225;-251.01;-162.401;409.081;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00512.tif;14.6412;-167.077;-59.1349;-110.58;-163.026;446.625;-109.689;-19.632;445.697;-249.262;-162.401;410.149;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00513.tif;14.3887;-167.077;-59.1968;-108.673;-163.026;447.093;-107.785;-19.632;446.162;-247.509;-162.401;411.209;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00514.tif;14.1359;-167.077;-59.2577;-106.763;-163.026;447.553;-105.88;-19.632;446.618;-245.751;-162.401;412.262;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00515.tif;13.8828;-167.077;-59.3175;-104.852;-163.026;448.005;-103.973;-19.632;447.066;-243.989;-162.401;413.307;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00516.tif;13.6295;-167.077;-59.3762;-102.939;-163.026;448.448;-102.063;-19.632;447.505;-242.223;-162.401;414.345;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00517.tif;13.3759;-167.077;-59.4339;-101.023;-163.026;448.884;-100.152;-19.632;447.937;-240.452;-162.401;415.375;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00518.tif;13.1221;-167.077;-59.4904;-99.1065;-163.026;449.311;-98.2395;-19.632;448.36;-238.677;-162.401;416.398;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00519.tif;12.868;-167.077;-59.5459;-97.1877;-163.026;449.73;-96.3248;-19.632;448.775;-236.897;-162.401;417.413;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00520.tif;12.6137;-167.077;-59.6003;-95.2671;-163.026;450.14;-94.4083;-19.632;449.183;-235.113;-162.401;418.42;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00521.tif;12.3592;-167.077;-59.6536;-93.3449;-163.026;450.543;-92.4902;-19.632;449.581;-233.325;-162.401;419.42;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00522.tif;12.1045;-167.077;-59.7058;-91.4209;-163.026;450.937;-90.5703;-19.632;449.972;-231.533;-162.401;420.412;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00523.tif;11.8495;-167.077;-59.7569;-89.4953;-163.026;451.323;-88.6488;-19.632;450.355;-229.736;-162.401;421.396;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00524.tif;11.5944;-167.077;-59.8069;-87.568;-163.026;451.701;-86.7257;-19.632;450.729;-227.936;-162.401;422.373;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00525.tif;11.339;-167.077;-59.8559;-85.6391;-163.026;452.071;-84.8009;-19.632;451.095;-226.131;-162.401;423.342;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00526.tif;11.0834;-167.077;-59.9037;-83.7088;-163.026;452.432;-82.8748;-19.632;451.453;-224.322;-162.401;424.304;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00527.tif;10.8276;-167.077;-59.9505;-81.7768;-163.026;452.785;-80.947;-19.632;451.802;-222.508;-162.401;425.257;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00528.tif;10.5716;-167.077;-59.9962;-79.8434;-163.026;453.13;-79.0178;-19.632;452.144;-220.691;-162.401;426.203;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00529.tif;10.3154;-167.077;-60.0408;-77.9084;-163.026;453.467;-77.087;-19.632;452.477;-218.87;-162.401;427.141;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00530.tif;10.059;-167.077;-60.0842;-75.9721;-163.026;453.796;-75.155;-19.632;452.802;-217.045;-162.401;428.072;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00531.tif;9.80243;-167.077;-60.1266;-74.0342;-163.026;454.116;-73.2213;-19.632;453.119;-215.215;-162.401;428.994;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00532.tif;9.54572;-167.077;-60.1679;-72.0954;-163.026;454.428;-71.2868;-19.632;453.427;-213.382;-162.401;429.909;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00533.tif;9.28882;-167.077;-60.2081;-70.1551;-163.026;454.731;-69.3507;-19.632;453.727;-211.545;-162.401;430.816;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00534.tif;9.03173;-167.077;-60.2472;-68.2134;-163.026;455.026;-67.4133;-19.632;454.019;-209.705;-162.401;431.715;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00535.tif;8.77449;-167.077;-60.2852;-66.2705;-163.026;455.313;-65.4748;-19.632;454.303;-207.86;-162.401;432.606;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00536.tif;8.51708;-167.077;-60.3221;-64.3264;-163.026;455.592;-63.535;-19.632;454.578;-206.011;-162.401;433.489;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00537.tif;8.25952;-167.077;-60.3579;-62.3812;-163.026;455.863;-61.5941;-19.632;454.845;-204.159;-162.401;434.365;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00538.tif;8.00182;-167.077;-60.3926;-60.4348;-163.026;456.125;-59.6521;-19.632;455.104;-202.303;-162.401;435.232;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00539.tif;7.74396;-167.077;-60.4262;-58.4873;-163.026;456.379;-57.7089;-19.632;455.354;-200.444;-162.401;436.092;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00540.tif;7.48596;-167.077;-60.4587;-56.5387;-163.026;456.624;-55.7647;-19.632;455.597;-198.58;-162.401;436.943;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00541.tif;7.22782;-167.077;-60.4901;-54.5891;-163.026;456.861;-53.8195;-19.632;455.83;-196.713;-162.401;437.787;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00542.tif;6.96956;-167.077;-60.5204;-52.6385;-163.026;457.09;-51.8733;-19.632;456.056;-194.843;-162.401;438.623;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00543.tif;6.71117;-167.077;-60.5496;-50.687;-163.026;457.311;-49.9262;-19.632;456.273;-192.969;-162.401;439.45;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00544.tif;6.45265;-167.077;-60.5777;-48.7345;-163.026;457.523;-47.9781;-19.632;456.482;-191.091;-162.401;440.27;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00545.tif;6.19403;-167.077;-60.6047;-46.7812;-163.026;457.727;-46.0293;-19.632;456.683;-189.211;-162.401;441.082;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00546.tif;5.93527;-167.077;-60.6306;-44.8269;-163.026;457.922;-44.0794;-19.632;456.875;-187.326;-162.401;441.885;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00547.tif;5.67643;-167.077;-60.6554;-42.8719;-163.026;458.109;-42.129;-19.632;457.059;-185.438;-162.401;442.681;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00548.tif;5.41747;-167.077;-60.6791;-40.9161;-163.026;458.288;-40.1776;-19.632;457.235;-183.547;-162.401;443.468;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00549.tif;5.15841;-167.077;-60.7016;-38.9595;-163.026;458.459;-38.2256;-19.632;457.402;-181.652;-162.401;444.248;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00550.tif;4.89929;-167.077;-60.7231;-37.0025;-163.026;458.621;-36.273;-19.632;457.561;-179.755;-162.401;445.019;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00551.tif;4.64002;-167.077;-60.7435;-35.0443;-163.026;458.774;-34.3194;-19.632;457.712;-177.853;-162.401;445.782;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00552.tif;4.3807;-167.077;-60.7627;-33.0857;-163.026;458.92;-32.3653;-19.632;457.854;-175.949;-162.401;446.538;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00553.tif;4.1213;-167.077;-60.7809;-31.1266;-163.026;459.057;-30.4108;-19.632;457.988;-174.041;-162.401;447.284;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00554.tif;3.86182;-167.077;-60.7979;-29.1668;-163.026;459.186;-28.4556;-19.632;458.114;-172.13;-162.401;448.023;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00555.tif;3.60227;-167.077;-60.8138;-27.2065;-163.026;459.306;-26.4999;-19.632;458.231;-170.216;-162.401;448.754;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00556.tif;3.34266;-167.077;-60.8287;-25.2458;-163.026;459.418;-24.5437;-19.632;458.34;-168.299;-162.401;449.476;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00557.tif;3.08298;-167.077;-60.8424;-23.2845;-163.026;459.521;-22.587;-19.632;458.441;-166.379;-162.401;450.191;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00558.tif;2.82325;-167.077;-60.855;-21.3229;-163.026;459.617;-20.63;-19.632;458.533;-164.456;-162.401;450.897;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00559.tif;2.56347;-167.077;-60.8665;-19.3608;-163.026;459.703;-18.6726;-19.632;458.617;-162.53;-162.401;451.595;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00560.tif;2.30364;-167.077;-60.8769;-17.3984;-163.026;459.782;-16.7148;-19.632;458.692;-160.601;-162.401;452.284;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00561.tif;2.04377;-167.077;-60.8861;-15.4358;-163.026;459.852;-14.7568;-19.632;458.759;-158.669;-162.401;452.966;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00562.tif;1.78386;-167.077;-60.8943;-13.4727;-163.026;459.914;-12.7985;-19.632;458.818;-156.734;-162.401;453.639;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00563.tif;1.52392;-167.077;-60.9014;-11.5095;-163.026;459.967;-10.8399;-19.632;458.869;-154.796;-162.401;454.304;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00564.tif;1.26392;-167.077;-60.9073;-9.54582;-163.026;460.012;-8.88094;-19.632;458.911;-152.855;-162.401;454.96;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00565.tif;1.00397;-167.077;-60.9122;-7.58249;-163.026;460.049;-6.92231;-19.632;458.944;-150.912;-162.401;455.609;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00566.tif;0.743938;-167.077;-60.9159;-5.61855;-163.026;460.077;-4.9631;-19.632;458.97;-148.966;-162.401;456.249;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00567.tif;0.483928;-167.077;-60.9185;-3.65479;-163.026;460.096;-3.00407;-19.632;458.987;-147.017;-162.401;456.88;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00568.tif;0.223895;-167.077;-60.92;-1.69084;-163.026;460.108;-1.04486;-19.632;458.995;-145.066;-162.401;457.504;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00569.tif;-0.0361465;-167.077;-60.9204;0.273166;-163.026;460.111;0.914391;-19.632;458.996;-143.112;-162.401;458.119;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00570.tif;-0.296181;-167.077;-60.9197;2.23711;-163.026;460.106;2.87357;-19.632;458.988;-141.155;-162.401;458.725;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00571.tif;-0.556212;-167.077;-60.9179;4.20104;-163.026;460.092;4.83272;-19.632;458.971;-139.196;-162.401;459.324;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00572.tif;-0.816227;-167.077;-60.915;6.16484;-163.026;460.07;6.79174;-19.632;458.946;-137.234;-162.401;459.914;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00573.tif;-1.07623;-167.077;-60.9109;8.12857;-163.026;460.039;8.75066;-19.632;458.913;-135.269;-162.401;460.495;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00574.tif;-1.33622;-167.077;-60.9058;10.0921;-163.026;460;10.7094;-19.632;458.872;-133.303;-162.401;461.068;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00575.tif;-1.59618;-167.077;-60.8995;12.0555;-163.026;459.953;12.668;-19.632;458.822;-131.333;-162.401;461.633;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00576.tif;-1.85611;-167.077;-60.8921;14.0187;-163.026;459.897;14.6264;-19.632;458.764;-129.362;-162.401;462.19;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00577.tif;-2.11601;-167.077;-60.8837;15.9816;-163.026;459.833;16.5844;-19.632;458.697;-127.388;-162.401;462.738;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00578.tif;-2.37587;-167.077;-60.8741;17.9443;-163.026;459.761;18.5422;-19.632;458.622;-125.411;-162.401;463.277;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00579.tif;-2.63569;-167.077;-60.8634;19.9066;-163.026;459.68;20.4997;-19.632;458.539;-123.433;-162.401;463.808;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00580.tif;-2.89554;-167.077;-60.8516;21.8692;-163.026;459.591;22.4573;-19.632;458.447;-121.451;-162.401;464.331;
G:\Tomo\2023-07\jmletang\Wire_17.54um_2mmCu\Proj\img_00581.tif;-3.15518;-167.077;-60.8387;23.8301;-163.026;459.493;24.4134;-19.632;458.347;-119.469;-162.401;464.845;
