name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00562.tif;-3.89884;-147.67;-306.382;6.37261;-141.345;500.777;7.29204;74.0462;499.078;-101.019;-140.877;502.07;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00563.tif;-5.61752;-147.67;-306.355;9.1818;-141.345;500.734;10.0917;74.0462;499.029;-98.2005;-140.877;502.629;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00564.tif;-7.33613;-147.67;-306.319;11.9908;-141.345;500.674;12.8911;74.0462;498.965;-95.3791;-140.877;503.172;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00565.tif;-9.05444;-147.67;-306.273;14.7994;-141.345;500.599;15.6901;74.0462;498.884;-92.5548;-140.877;503.699;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00566.tif;-10.7725;-147.67;-306.217;17.6076;-141.345;500.508;18.4887;74.0462;498.789;-89.7275;-140.877;504.21;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00567.tif;-12.4902;-147.67;-306.152;20.415;-141.345;500.402;21.2864;74.0462;498.677;-86.8977;-140.877;504.706;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00568.tif;-14.2074;-147.67;-306.077;23.2219;-141.345;500.279;24.0836;74.0462;498.55;-84.065;-140.877;505.185;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00569.tif;-15.9244;-147.67;-305.992;26.0282;-141.345;500.141;26.8802;74.0462;498.407;-81.2295;-140.877;505.649;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00570.tif;-17.6407;-147.67;-305.898;28.8336;-141.345;499.987;29.6758;74.0462;498.248;-78.3915;-140.877;506.096;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00571.tif;-19.3565;-147.67;-305.794;31.638;-141.345;499.818;32.4705;74.0462;498.074;-75.5511;-140.877;506.528;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00572.tif;-21.0717;-147.67;-305.681;34.4415;-141.345;499.632;35.2642;74.0462;497.884;-72.7083;-140.877;506.944;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00573.tif;-22.7862;-147.67;-305.558;37.2439;-141.345;499.431;38.0568;74.0462;497.678;-69.8632;-140.877;507.344;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00574.tif;-24.5;-147.67;-305.425;40.0451;-141.345;499.214;40.8481;74.0462;497.457;-67.0159;-140.877;507.728;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00575.tif;-26.2131;-147.67;-305.283;42.845;-141.345;498.982;43.6381;74.0462;497.22;-64.1666;-140.877;508.096;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00576.tif;-27.9252;-147.67;-305.131;45.6435;-141.345;498.734;46.4267;74.0462;496.967;-61.3152;-140.877;508.448;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00577.tif;-29.6367;-147.67;-304.97;48.4408;-141.345;498.47;49.2141;74.0462;496.699;-58.4617;-140.877;508.784;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00578.tif;-31.3471;-147.67;-304.799;51.2364;-141.345;498.19;51.9998;74.0462;496.415;-55.6066;-140.877;509.104;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00579.tif;-33.0564;-147.67;-304.618;54.0304;-141.345;497.895;54.7838;74.0462;496.116;-52.7497;-140.877;509.408;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00580.tif;-34.7648;-147.67;-304.428;56.8227;-141.345;497.584;57.5661;74.0462;495.8;-49.8911;-140.877;509.696;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00581.tif;-36.4721;-147.67;-304.228;59.6132;-141.345;497.257;60.3466;74.0461;495.47;-47.031;-140.877;509.968;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00582.tif;-38.1782;-147.67;-304.019;62.4018;-141.345;496.915;63.1252;74.0462;495.123;-44.1694;-140.877;510.223;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00583.tif;-39.8831;-147.67;-303.8;65.1885;-141.345;496.557;65.9018;74.0461;494.761;-41.3064;-140.877;510.463;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00584.tif;-41.5868;-147.67;-303.571;67.9731;-141.345;496.184;68.6763;74.0462;494.384;-38.4421;-140.877;510.687;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00585.tif;-43.2892;-147.67;-303.333;70.7558;-141.345;495.795;71.4489;74.0462;493.991;-35.5764;-140.877;510.895;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00586.tif;-44.9902;-147.67;-303.086;73.536;-141.345;495.39;74.2189;74.0462;493.582;-32.7098;-140.877;511.086;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00587.tif;-46.6898;-147.67;-302.828;76.3139;-141.345;494.969;76.9867;74.0462;493.158;-29.8422;-140.877;511.262;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00588.tif;-48.3879;-147.67;-302.562;79.0894;-141.345;494.534;79.7521;74.0462;492.718;-26.9736;-140.877;511.421;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00589.tif;-50.0845;-147.67;-302.285;81.8626;-141.345;494.082;82.515;74.0462;492.263;-24.104;-140.877;511.564;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00590.tif;-51.7795;-147.67;-302;84.6331;-141.345;493.615;85.2753;74.0462;491.793;-21.2338;-140.877;511.691;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00591.tif;-53.4729;-147.67;-301.704;87.4009;-141.345;493.133;88.0329;74.0462;491.307;-18.3629;-140.877;511.802;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00592.tif;-55.1646;-147.67;-301.4;90.166;-141.345;492.634;90.7877;74.0461;490.805;-15.4914;-140.877;511.897;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00593.tif;-56.8546;-147.67;-301.086;92.9282;-141.345;492.121;93.5397;74.0462;490.288;-12.6194;-140.877;511.976;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00594.tif;-58.5428;-147.67;-300.762;95.6875;-141.345;491.592;96.2887;74.0462;489.755;-9.74708;-140.877;512.039;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00595.tif;-60.2291;-147.67;-300.429;98.4437;-141.345;491.047;99.0346;74.0462;489.208;-6.87451;-140.877;512.086;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00596.tif;-61.9136;-147.67;-300.086;101.197;-141.345;490.487;101.778;74.0462;488.644;-4.00147;-140.877;512.116;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00597.tif;-63.596;-147.67;-299.734;103.947;-141.345;489.912;104.517;74.0462;488.066;-1.12854;-140.877;512.13;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00598.tif;-65.2766;-147.67;-299.373;106.694;-141.345;489.321;107.254;74.0461;487.472;1.74459;-140.877;512.129;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00599.tif;-66.955;-147.67;-299.002;109.437;-141.345;488.715;109.987;74.0461;486.862;4.61759;-140.877;512.111;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00600.tif;-68.6313;-147.67;-298.621;112.177;-141.345;488.093;112.716;74.0462;486.238;7.49038;-140.877;512.077;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00601.tif;-70.3055;-147.67;-298.232;114.914;-141.345;487.456;115.442;74.0462;485.598;10.363;-140.877;512.027;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00602.tif;-71.9774;-147.67;-297.832;117.646;-141.345;486.804;118.164;74.0462;484.942;13.2351;-140.877;511.961;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00603.tif;-73.6471;-147.67;-297.424;120.375;-141.345;486.136;120.883;74.0461;484.272;16.1071;-140.877;511.878;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00604.tif;-75.3145;-147.67;-297.006;123.101;-141.345;485.453;123.598;74.0461;483.586;18.9785;-140.877;511.78;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00605.tif;-76.9796;-147.67;-296.579;125.822;-141.345;484.755;126.309;74.0462;482.885;21.8493;-140.877;511.665;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00606.tif;-78.6421;-147.67;-296.142;128.54;-141.345;484.041;129.016;74.0462;482.169;24.7193;-140.877;511.535;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00607.tif;-80.3022;-147.67;-295.697;131.253;-141.345;483.313;131.719;74.0462;481.437;27.5886;-140.877;511.388;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00608.tif;-81.9598;-147.67;-295.241;133.962;-141.345;482.569;134.418;74.0461;480.691;30.4571;-140.877;511.225;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00609.tif;-83.6148;-147.67;-294.777;136.667;-141.345;481.81;137.112;74.0461;479.929;33.3245;-140.877;511.046;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00610.tif;-85.2672;-147.67;-294.303;139.368;-141.345;481.035;139.802;74.0462;479.153;36.1909;-140.877;510.851;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00611.tif;-86.9169;-147.67;-293.82;142.065;-141.345;480.246;142.488;74.0462;478.361;39.0562;-140.877;510.64;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00612.tif;-88.5638;-147.67;-293.328;144.757;-141.345;479.441;145.17;74.0462;477.554;41.9203;-140.877;510.413;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00613.tif;-90.208;-147.67;-292.827;147.444;-141.345;478.622;147.846;74.0462;476.732;44.783;-140.877;510.17;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00614.tif;-91.8493;-147.67;-292.316;150.127;-141.345;477.787;150.519;74.0461;475.895;47.6444;-140.877;509.911;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00615.tif;-93.4877;-147.67;-291.796;152.805;-141.345;476.937;153.186;74.0462;475.043;50.5041;-140.877;509.635;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00616.tif;-95.1232;-147.67;-291.267;155.478;-141.345;476.073;155.848;74.0462;474.176;53.3624;-140.877;509.344;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00617.tif;-96.7557;-147.67;-290.729;158.146;-141.345;475.193;158.506;74.0462;473.295;56.219;-140.877;509.037;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00618.tif;-98.3852;-147.67;-290.181;160.809;-141.345;474.298;161.159;74.0462;472.398;59.0738;-140.877;508.713;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00619.tif;-100.012;-147.67;-289.625;163.468;-141.345;473.389;163.806;74.0462;471.486;61.9267;-140.877;508.374;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00620.tif;-101.635;-147.67;-289.059;166.121;-141.345;472.464;166.449;74.0462;470.56;64.7776;-140.877;508.018;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00621.tif;-103.255;-147.67;-288.485;168.769;-141.345;471.525;169.086;74.0462;469.619;67.6266;-140.877;507.647;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00622.tif;-104.872;-147.67;-287.901;171.411;-141.345;470.571;171.718;74.0462;468.663;70.4734;-140.877;507.26;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00623.tif;-106.485;-147.67;-287.308;174.049;-141.345;469.602;174.344;74.0462;467.692;73.3181;-140.877;506.856;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00624.tif;-108.095;-147.67;-286.706;176.68;-141.345;468.618;176.965;74.0462;466.707;76.1603;-140.877;506.437;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00625.tif;-109.702;-147.67;-286.095;179.306;-141.345;467.619;179.581;74.0462;465.707;79.0002;-140.877;506.002;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00626.tif;-111.305;-147.67;-285.475;181.927;-141.345;466.606;182.19;74.0462;464.692;81.8376;-140.877;505.551;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00627.tif;-112.905;-147.67;-284.846;184.542;-141.345;465.578;184.795;74.0461;463.662;84.6725;-140.877;505.084;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00628.tif;-114.501;-147.67;-284.208;187.151;-141.345;464.535;187.393;74.0462;462.618;87.5048;-140.877;504.601;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00629.tif;-116.093;-147.67;-283.562;189.753;-141.345;463.478;189.985;74.0462;461.56;90.3338;-140.877;504.102;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00630.tif;-117.683;-147.67;-282.906;192.351;-141.345;462.406;192.571;74.0461;460.487;93.1607;-140.877;503.587;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00631.tif;-119.268;-147.67;-282.241;194.942;-141.345;461.32;195.152;74.0462;459.399;95.9842;-140.877;503.057;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00632.tif;-120.849;-147.67;-281.568;197.527;-141.345;460.219;197.726;74.0462;458.297;98.8048;-140.877;502.51;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00633.tif;-122.427;-147.67;-280.885;200.105;-141.345;459.104;200.294;74.0462;457.181;101.622;-140.877;501.948;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00634.tif;-124.001;-147.67;-280.194;202.678;-141.345;457.974;202.855;74.0462;456.05;104.437;-140.877;501.37;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00635.tif;-125.571;-147.67;-279.494;205.244;-141.345;456.83;205.411;74.0462;454.905;107.248;-140.877;500.776;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00636.tif;-127.137;-147.67;-278.785;207.803;-141.345;455.671;207.959;74.0462;453.745;110.055;-140.877;500.167;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00637.tif;-128.699;-147.67;-278.068;210.357;-141.345;454.498;210.502;74.0462;452.572;112.86;-140.877;499.541;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00638.tif;-130.257;-147.67;-277.341;212.903;-141.345;453.311;213.037;74.0462;451.383;115.66;-140.877;498.9;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00639.tif;-131.81;-147.67;-276.606;215.443;-141.345;452.11;215.566;74.0462;450.181;118.457;-140.877;498.244;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00640.tif;-133.36;-147.67;-275.862;217.976;-141.345;450.894;218.088;74.0462;448.965;121.25;-140.877;497.571;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00641.tif;-134.906;-147.67;-275.11;220.502;-141.345;449.664;220.603;74.0462;447.734;124.04;-140.877;496.883;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00642.tif;-136.447;-147.67;-274.349;223.021;-141.345;448.42;223.112;74.0461;446.49;126.825;-140.877;496.18;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00643.tif;-137.984;-147.67;-273.579;225.533;-141.345;447.162;225.613;74.0462;445.231;129.607;-140.877;495.46;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00644.tif;-139.516;-147.67;-272.801;228.038;-141.345;445.889;228.107;74.0461;443.958;132.384;-140.877;494.725;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00645.tif;-141.045;-147.67;-272.014;230.536;-141.345;444.603;230.594;74.0461;442.672;135.158;-140.877;493.975;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00646.tif;-142.568;-147.67;-271.218;233.026;-141.345;443.303;233.074;74.0462;441.371;137.927;-140.877;493.209;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00647.tif;-144.088;-147.67;-270.414;235.51;-141.345;441.989;235.546;74.0462;440.057;140.691;-140.877;492.427;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00648.tif;-145.602;-147.67;-269.601;237.985;-141.345;440.66;238.011;74.0462;438.728;143.452;-140.877;491.63;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00649.tif;-147.112;-147.67;-268.78;240.454;-141.345;439.318;240.469;74.0462;437.386;146.208;-140.877;490.818;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00650.tif;-148.618;-147.67;-267.951;242.914;-141.345;437.963;242.919;74.0462;436.03;148.959;-140.877;489.99;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00651.tif;-150.119;-147.67;-267.113;245.368;-141.345;436.593;245.361;74.0462;434.661;151.705;-140.877;489.147;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00652.tif;-151.615;-147.67;-266.266;247.813;-141.345;435.21;247.796;74.0462;433.277;154.447;-140.877;488.288;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00653.tif;-153.106;-147.67;-265.412;250.251;-141.345;433.812;250.222;74.0461;431.88;157.184;-140.877;487.414;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00654.tif;-154.593;-147.67;-264.549;252.68;-141.345;432.402;252.641;74.0461;430.47;159.916;-140.877;486.524;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00655.tif;-156.075;-147.67;-263.677;255.102;-141.345;430.977;255.052;74.0462;429.046;162.642;-140.877;485.62;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00656.tif;-157.551;-147.67;-262.797;257.516;-141.345;429.539;257.455;74.0462;427.608;165.364;-140.877;484.699;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00657.tif;-159.023;-147.67;-261.91;259.922;-141.345;428.088;259.85;74.0462;426.157;168.081;-140.877;483.764;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00658.tif;-160.49;-147.67;-261.013;262.319;-141.345;426.623;262.237;74.0462;424.693;170.792;-140.877;482.814;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00659.tif;-161.952;-147.67;-260.109;264.708;-141.345;425.145;264.615;74.0462;423.215;173.498;-140.877;481.848;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00660.tif;-163.408;-147.67;-259.196;267.089;-141.345;423.653;266.985;74.0461;421.724;176.198;-140.877;480.867;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00661.tif;-164.86;-147.67;-258.275;269.462;-141.345;422.148;269.347;74.0461;420.219;178.893;-140.877;479.871;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00662.tif;-166.306;-147.67;-257.346;271.826;-141.345;420.63;271.7;74.0461;418.702;181.582;-140.877;478.86;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00663.tif;-167.747;-147.67;-256.409;274.181;-141.345;419.098;274.044;74.0461;417.171;184.266;-140.877;477.834;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00664.tif;-169.183;-147.67;-255.464;276.528;-141.345;417.554;276.38;74.0461;415.627;186.944;-140.877;476.792;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00665.tif;-170.613;-147.67;-254.511;278.866;-141.345;415.996;278.708;74.0462;414.07;189.615;-140.877;475.736;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00666.tif;-172.039;-147.67;-253.55;281.195;-141.345;414.425;281.026;74.0462;412.5;192.281;-140.877;474.665;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00667.tif;-173.458;-147.67;-252.581;283.516;-141.345;412.841;283.336;74.0461;410.917;194.941;-140.877;473.579;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00668.tif;-174.873;-147.67;-251.604;285.827;-141.345;411.244;285.637;74.0461;409.321;197.595;-140.877;472.478;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00669.tif;-176.281;-147.67;-250.619;288.13;-141.345;409.634;287.928;74.0462;407.712;200.242;-140.877;471.362;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00670.tif;-177.684;-147.67;-249.626;290.423;-141.345;408.011;290.211;74.0462;406.09;202.884;-140.877;470.231;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00671.tif;-179.082;-147.67;-248.625;292.708;-141.345;406.375;292.485;74.0462;404.456;205.518;-140.877;469.085;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00672.tif;-180.474;-147.67;-247.617;294.983;-141.345;404.727;294.749;74.0462;402.809;208.147;-140.877;467.925;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00673.tif;-181.86;-147.67;-246.6;297.249;-141.345;403.066;297.004;74.0461;401.149;210.768;-140.877;466.75;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00674.tif;-183.241;-147.67;-245.576;299.505;-141.345;401.392;299.25;74.0462;399.476;213.384;-140.877;465.56;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00675.tif;-184.616;-147.67;-244.544;301.752;-141.345;399.705;301.486;74.0462;397.791;215.992;-140.877;464.356;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00676.tif;-185.985;-147.67;-243.505;303.99;-141.345;398.006;303.713;74.0462;396.094;218.594;-140.877;463.137;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00677.tif;-187.348;-147.67;-242.458;306.218;-141.345;396.294;305.93;74.0462;394.384;221.188;-140.877;461.903;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00678.tif;-188.705;-147.67;-241.403;308.436;-141.345;394.57;308.138;74.0462;392.661;223.776;-140.877;460.655;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00679.tif;-190.056;-147.67;-240.341;310.645;-141.345;392.834;310.336;74.0461;390.926;226.357;-140.877;459.393;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00680.tif;-191.402;-147.67;-239.27;312.844;-141.345;391.085;312.524;74.0462;389.179;228.93;-140.877;458.115;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00681.tif;-192.741;-147.67;-238.193;315.033;-141.345;389.324;314.703;74.0462;387.42;231.497;-140.877;456.824;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00682.tif;-194.074;-147.67;-237.108;317.212;-141.345;387.55;316.871;74.0462;385.648;234.056;-140.877;455.518;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00683.tif;-195.401;-147.67;-236.015;319.381;-141.345;385.765;319.03;74.0461;383.865;236.608;-140.877;454.198;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00684.tif;-196.722;-147.67;-234.916;321.54;-141.345;383.967;321.178;74.0462;382.069;239.152;-140.877;452.863;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00685.tif;-198.037;-147.67;-233.808;323.689;-141.345;382.157;323.316;74.0461;380.261;241.689;-140.877;451.515;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00686.tif;-199.345;-147.67;-232.694;325.828;-141.345;380.335;325.445;74.0462;378.441;244.218;-140.877;450.152;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00687.tif;-200.648;-147.67;-231.572;327.956;-141.345;378.501;327.562;74.0461;376.609;246.739;-140.877;448.774;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00688.tif;-201.944;-147.67;-230.442;330.075;-141.345;376.655;329.67;74.0462;374.766;249.253;-140.877;447.383;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00689.tif;-203.233;-147.67;-229.306;332.183;-141.345;374.798;331.767;74.0462;372.911;251.759;-140.877;445.978;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00690.tif;-204.516;-147.67;-228.162;334.28;-141.345;372.928;333.854;74.0461;371.044;254.257;-140.877;444.559;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00691.tif;-205.793;-147.67;-227.011;336.367;-141.345;371.047;335.93;74.0462;369.165;256.747;-140.877;443.125;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00692.tif;-207.064;-147.67;-225.853;338.443;-141.345;369.154;337.996;74.0462;367.274;259.229;-140.877;441.678;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00693.tif;-208.327;-147.67;-224.688;340.509;-141.345;367.25;340.051;74.0461;365.373;261.702;-140.877;440.217;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00694.tif;-209.585;-147.67;-223.516;342.564;-141.345;365.334;342.096;74.0462;363.459;264.168;-140.877;438.742;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00695.tif;-210.835;-147.67;-222.336;344.608;-141.345;363.406;344.129;74.0462;361.534;266.625;-140.877;437.253;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00696.tif;-212.079;-147.67;-221.15;346.641;-141.345;361.467;346.152;74.0462;359.598;269.074;-140.877;435.75;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00697.tif;-213.316;-147.67;-219.957;348.663;-141.345;359.517;348.164;74.0462;357.65;271.514;-140.877;434.234;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00698.tif;-214.547;-147.67;-218.757;350.675;-141.345;357.555;350.165;74.0462;355.692;273.946;-140.877;432.704;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00699.tif;-215.771;-147.67;-217.55;352.675;-141.345;355.583;352.155;74.0462;353.722;276.369;-140.877;431.16;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00700.tif;-216.988;-147.67;-216.336;354.664;-141.345;353.598;354.134;74.0461;351.74;278.784;-140.877;429.603;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00701.tif;-218.198;-147.67;-215.115;356.642;-141.345;351.603;356.101;74.0462;349.748;281.189;-140.877;428.032;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00702.tif;-219.402;-147.67;-213.888;358.609;-141.345;349.597;358.058;74.0462;347.745;283.586;-140.877;426.448;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00703.tif;-220.598;-147.67;-212.653;360.565;-141.345;347.58;360.003;74.0462;345.731;285.974;-140.877;424.85;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00704.tif;-221.787;-147.67;-211.413;362.509;-141.345;345.551;361.937;74.0462;343.706;288.353;-140.877;423.239;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00705.tif;-222.97;-147.67;-210.165;364.442;-141.345;343.512;363.859;74.0461;341.67;290.723;-140.877;421.615;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00706.tif;-224.145;-147.67;-208.911;366.363;-141.345;341.462;365.77;74.0462;339.623;293.083;-140.877;419.977;
G:\Tomo\2023-07\jmletang\JeanYvesPart\Proj\img_00707.tif;-225.314;-147.67;-207.65;368.273;-141.345;339.402;367.67;74.0462;337.566;295.435;-140.877;418.327;
