name;;source;;;Imager Center;;;Imager Top;;;Imager Right;;;
;x;y;z;x;y;z;x;y;z;x;y;z
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00537.tif;312.588;-245.618;-250.965;-356.717;-238.888;286.395;-354.813;-23.4964;286.07;-491.659;-237.948;118.505;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00538.tif;311.536;-245.618;-252.27;-355.517;-238.888;287.884;-353.614;-23.4964;287.55;-491.16;-237.948;120.56;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00539.tif;310.463;-245.618;-253.59;-354.292;-238.888;289.39;-352.39;-23.4964;289.049;-490.643;-237.948;122.644;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00540.tif;309.423;-245.618;-254.858;-353.105;-238.888;290.837;-351.205;-23.4964;290.488;-490.138;-237.948;124.649;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00541.tif;308.372;-245.618;-256.128;-351.906;-238.888;292.287;-350.007;-23.4964;291.93;-489.621;-237.948;126.664;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00542.tif;307.28;-245.618;-257.437;-350.66;-238.888;293.78;-348.763;-23.4964;293.415;-489.078;-237.948;128.744;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00543.tif;306.2;-245.618;-258.721;-349.427;-238.888;295.246;-347.531;-23.4964;294.873;-488.535;-237.948;130.791;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00544.tif;305.134;-245.618;-259.977;-348.211;-238.888;296.679;-346.316;-23.4964;296.299;-487.993;-237.948;132.798;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00545.tif;304.027;-245.618;-261.271;-346.947;-238.888;298.156;-345.055;-23.4964;297.767;-487.425;-237.948;134.869;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00546.tif;302.938;-245.618;-262.533;-345.705;-238.888;299.595;-343.814;-23.4964;299.199;-486.86;-237.948;136.895;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00547.tif;301.844;-245.618;-263.79;-344.457;-238.888;301.03;-342.567;-23.4964;300.625;-486.287;-237.948;138.917;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00548.tif;300.732;-245.618;-265.057;-343.187;-238.888;302.476;-341.299;-23.4964;302.064;-485.698;-237.948;140.962;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00549.tif;299.622;-245.618;-266.311;-341.921;-238.888;303.907;-340.035;-23.4964;303.487;-485.105;-237.948;142.989;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00550.tif;298.523;-245.618;-267.542;-340.667;-238.888;305.312;-338.783;-23.4964;304.884;-484.512;-237.948;144.985;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00551.tif;297.383;-245.618;-268.809;-339.366;-238.888;306.758;-337.483;-23.4964;306.322;-483.891;-237.948;147.043;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00552.tif;296.258;-245.618;-270.049;-338.081;-238.888;308.173;-336.201;-23.4964;307.729;-483.273;-237.948;149.064;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00553.tif;295.127;-245.618;-271.284;-336.791;-238.888;309.582;-334.912;-23.4964;309.131;-482.646;-237.948;151.081;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00554.tif;293.989;-245.618;-272.517;-335.492;-238.888;310.989;-333.615;-23.4964;310.53;-482.009;-237.948;153.1;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00555.tif;292.853;-245.618;-273.738;-334.196;-238.888;312.382;-332.321;-23.4964;311.915;-481.368;-237.948;155.103;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00556.tif;291.727;-245.618;-274.937;-332.911;-238.888;313.75;-331.038;-23.4964;313.275;-480.728;-237.948;157.077;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00557.tif;290.553;-245.618;-276.177;-331.572;-238.888;315.166;-329.701;-23.4964;314.683;-480.054;-237.948;159.124;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00558.tif;289.396;-245.618;-277.389;-330.251;-238.888;316.549;-328.382;-23.4964;316.059;-479.385;-237.948;161.129;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00559.tif;288.254;-245.618;-278.576;-328.948;-238.888;317.903;-327.081;-23.4964;317.405;-478.719;-237.948;163.097;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00560.tif;287.069;-245.618;-279.797;-327.595;-238.888;319.297;-325.73;-23.4964;318.791;-478.022;-237.948;165.129;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00561.tif;285.878;-245.618;-281.014;-326.237;-238.888;320.685;-324.374;-23.4964;320.171;-477.317;-237.948;167.156;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00562.tif;284.745;-245.618;-282.162;-324.943;-238.888;321.996;-323.082;-23.4964;321.474;-476.64;-237.948;169.077;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00563.tif;283.543;-245.618;-283.37;-323.571;-238.888;323.374;-321.713;-23.4964;322.845;-475.917;-237.948;171.101;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00564.tif;282.354;-245.618;-284.555;-322.215;-238.888;324.726;-320.359;-23.4964;324.189;-475.196;-237.948;173.092;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00565.tif;281.162;-245.618;-285.732;-320.854;-238.888;326.07;-319.001;-23.4964;325.525;-474.469;-237.948;175.077;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00566.tif;279.966;-245.618;-286.905;-319.489;-238.888;327.408;-317.638;-23.4964;326.855;-473.733;-237.948;177.058;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00567.tif;278.745;-245.618;-288.09;-318.097;-238.888;328.761;-316.248;-23.4964;328.2;-472.977;-237.948;179.067;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00568.tif;277.572;-245.618;-289.221;-316.757;-238.888;330.052;-314.91;-23.4964;329.483;-472.245;-237.948;180.989;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00569.tif;276.351;-245.618;-290.388;-315.364;-238.888;331.383;-313.52;-23.4964;330.807;-471.479;-237.948;182.976;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00570.tif;275.113;-245.618;-291.561;-313.952;-238.888;332.721;-312.11;-23.4964;332.137;-470.696;-237.948;184.98;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00571.tif;273.912;-245.618;-292.689;-312.581;-238.888;334.009;-310.742;-23.4964;333.418;-469.932;-237.948;186.914;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00572.tif;272.687;-245.618;-293.831;-311.183;-238.888;335.313;-309.346;-23.4964;334.713;-469.147;-237.948;188.876;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00573.tif;271.463;-245.618;-294.963;-309.786;-238.888;336.603;-307.952;-23.4964;335.996;-468.357;-237.948;190.824;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00574.tif;270.22;-245.618;-296.102;-308.368;-238.888;337.903;-306.536;-23.4964;337.289;-467.551;-237.948;192.792;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00575.tif;268.965;-245.618;-297.242;-306.936;-238.888;339.204;-305.107;-23.4964;338.582;-466.731;-237.948;194.768;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00576.tif;267.739;-245.618;-298.347;-305.536;-238.888;340.465;-303.71;-23.4964;339.836;-465.925;-237.948;196.689;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00577.tif;266.49;-245.618;-299.463;-304.112;-238.888;341.739;-302.287;-23.4964;341.101;-465.099;-237.948;198.633;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00578.tif;265.237;-245.618;-300.574;-302.681;-238.888;343.006;-300.86;-23.4964;342.361;-464.265;-237.948;200.575;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00579.tif;263.976;-245.618;-301.681;-301.243;-238.888;344.27;-299.424;-23.4964;343.618;-463.422;-237.948;202.516;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00580.tif;262.733;-245.618;-302.765;-299.824;-238.888;345.507;-298.008;-23.4964;344.847;-462.585;-237.948;204.421;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00581.tif;261.453;-245.618;-303.871;-298.363;-238.888;346.769;-296.55;-23.4964;346.101;-461.718;-237.948;206.372;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00582.tif;260.157;-245.618;-304.981;-296.885;-238.888;348.036;-295.074;-23.4964;347.36;-460.835;-237.948;208.334;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00583.tif;258.914;-245.618;-306.037;-295.465;-238.888;349.241;-293.658;-23.4964;348.559;-459.983;-237.948;210.209;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00584.tif;257.62;-245.618;-307.127;-293.989;-238.888;350.485;-292.185;-23.4964;349.794;-459.093;-237.948;212.148;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00585.tif;256.332;-245.618;-308.202;-292.52;-238.888;351.712;-290.718;-23.4964;351.014;-458.2;-237.948;214.067;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00586.tif;255.049;-245.618;-309.266;-291.055;-238.888;352.926;-289.256;-23.4964;352.22;-457.306;-237.948;215.971;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00587.tif;253.752;-245.618;-310.331;-289.575;-238.888;354.141;-287.779;-23.4964;353.428;-456.398;-237.948;217.883;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00588.tif;252.432;-245.618;-311.405;-288.068;-238.888;355.368;-286.275;-23.4964;354.647;-455.469;-237.948;219.82;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00589.tif;251.149;-245.618;-312.441;-286.605;-238.888;356.549;-284.815;-23.4964;355.821;-454.561;-237.948;221.69;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00590.tif;249.856;-245.618;-313.476;-285.129;-238.888;357.73;-283.342;-23.4964;356.995;-453.641;-237.948;223.567;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00591.tif;248.534;-245.618;-314.525;-283.62;-238.888;358.928;-281.836;-23.4964;358.185;-452.696;-237.948;225.475;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00592.tif;247.217;-245.618;-315.561;-282.118;-238.888;360.109;-280.337;-23.4964;359.359;-451.75;-237.948;227.364;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00593.tif;245.894;-245.618;-316.593;-280.608;-238.888;361.287;-278.83;-23.4964;360.53;-450.794;-237.948;229.254;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00594.tif;244.547;-245.618;-317.634;-279.071;-238.888;362.476;-277.297;-23.4964;361.71;-449.816;-237.948;231.166;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00595.tif;243.24;-245.618;-318.637;-277.578;-238.888;363.62;-275.807;-23.4964;362.847;-448.862;-237.948;233.013;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00596.tif;241.904;-245.618;-319.653;-276.054;-238.888;364.779;-274.286;-23.4964;363.999;-447.883;-237.948;234.89;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00597.tif;240.576;-245.618;-320.653;-274.539;-238.888;365.921;-272.774;-23.4964;365.133;-446.905;-237.948;236.746;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00598.tif;239.228;-245.618;-321.66;-273;-238.888;367.07;-271.239;-23.4964;366.275;-445.907;-237.948;238.619;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00599.tif;237.881;-245.618;-322.657;-271.464;-238.888;368.207;-269.706;-23.4964;367.405;-444.906;-237.948;240.481;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00600.tif;236.509;-245.618;-323.664;-269.898;-238.888;369.356;-268.144;-23.4964;368.547;-443.881;-237.948;242.367;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00601.tif;235.155;-245.618;-324.649;-268.353;-238.888;370.481;-266.602;-23.4964;369.664;-442.865;-237.948;244.22;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00602.tif;233.816;-245.618;-325.615;-266.825;-238.888;371.583;-265.077;-23.4964;370.759;-441.855;-237.948;246.042;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00603.tif;232.437;-245.618;-326.601;-265.251;-238.888;372.708;-263.507;-23.4964;371.877;-440.811;-237.948;247.908;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00604.tif;231.113;-245.618;-327.539;-263.74;-238.888;373.779;-261.999;-23.4964;372.94;-439.804;-237.948;249.69;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00605.tif;229.72;-245.618;-328.518;-262.15;-238.888;374.896;-260.413;-23.4964;374.05;-438.739;-237.948;251.556;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00606.tif;228.323;-245.618;-329.49;-260.556;-238.888;376.005;-258.823;-23.4964;375.152;-437.667;-237.948;253.416;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00607.tif;226.981;-245.618;-330.416;-259.025;-238.888;377.062;-257.295;-23.4964;376.201;-436.633;-237.948;255.194;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00608.tif;225.588;-245.618;-331.368;-257.435;-238.888;378.149;-255.709;-23.4964;377.281;-435.555;-237.948;257.03;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00609.tif;224.212;-245.618;-332.301;-255.864;-238.888;379.213;-254.141;-23.4965;378.338;-434.485;-237.948;258.835;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00610.tif;222.822;-245.618;-333.235;-254.278;-238.888;380.279;-252.559;-23.4964;379.397;-433.4;-237.948;260.648;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00611.tif;221.429;-245.618;-334.162;-252.689;-238.888;381.337;-250.973;-23.4964;380.448;-432.308;-237.948;262.454;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00612.tif;220.013;-245.618;-335.096;-251.073;-238.888;382.402;-249.361;-23.4964;381.506;-431.194;-237.948;264.281;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00613.tif;218.611;-245.618;-336.012;-249.473;-238.888;383.448;-247.765;-23.4964;382.544;-430.086;-237.948;266.08;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00614.tif;217.212;-245.618;-336.918;-247.877;-238.888;384.482;-246.172;-23.4964;383.571;-428.976;-237.948;267.866;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00615.tif;215.777;-245.618;-337.839;-246.239;-238.888;385.533;-244.538;-23.4964;384.615;-427.832;-237.948;269.689;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00616.tif;214.386;-245.618;-338.724;-244.651;-238.888;386.542;-242.955;-23.4964;385.618;-426.72;-237.948;271.445;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00617.tif;212.946;-245.618;-339.631;-243.008;-238.888;387.577;-241.316;-23.4964;386.645;-425.564;-237.948;273.254;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00618.tif;211.527;-245.618;-340.516;-241.389;-238.888;388.588;-239.7;-23.4964;387.649;-424.42;-237.948;275.028;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00619.tif;210.128;-245.618;-341.382;-239.792;-238.888;389.576;-238.107;-23.4964;388.63;-423.287;-237.948;276.768;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00620.tif;208.697;-245.618;-342.258;-238.159;-238.888;390.576;-236.478;-23.4964;389.623;-422.125;-237.948;278.537;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00621.tif;207.241;-245.618;-343.142;-236.498;-238.888;391.584;-234.821;-23.4964;390.624;-420.938;-237.948;280.327;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00622.tif;205.829;-245.618;-343.991;-234.886;-238.888;392.553;-233.213;-23.4964;391.586;-419.782;-237.948;282.055;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00623.tif;204.405;-245.618;-344.838;-233.262;-238.888;393.52;-231.593;-23.4964;392.546;-418.613;-237.948;283.788;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00624.tif;202.98;-245.618;-345.679;-231.635;-238.888;394.48;-229.97;-23.4964;393.499;-417.438;-237.948;285.514;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00625.tif;201.502;-245.618;-346.543;-229.949;-238.888;395.465;-228.289;-23.4964;394.477;-416.215;-237.948;287.293;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00626.tif;200.053;-245.618;-347.381;-228.295;-238.888;396.422;-226.639;-23.4964;395.427;-415.011;-237.948;289.029;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00627.tif;198.576;-245.618;-348.228;-226.61;-238.888;397.388;-224.957;-23.4964;396.386;-413.78;-237.948;290.789;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00628.tif;197.143;-245.618;-349.041;-224.974;-238.888;398.317;-223.326;-23.4964;397.308;-412.581;-237.948;292.488;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00629.tif;195.659;-245.618;-349.875;-223.281;-238.888;399.268;-221.637;-23.4964;398.252;-411.336;-237.948;294.237;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00630.tif;194.273;-245.618;-350.646;-221.7;-238.888;400.148;-220.06;-23.4964;399.126;-410.169;-237.948;295.862;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00631.tif;192.757;-245.618;-351.482;-219.969;-238.888;401.102;-218.333;-23.4964;400.073;-408.887;-237.948;297.631;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00632.tif;191.284;-245.618;-352.286;-218.288;-238.888;402.02;-216.657;-23.4964;400.983;-407.637;-237.948;299.34;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00633.tif;189.834;-245.618;-353.069;-216.634;-238.888;402.913;-215.007;-23.4964;401.87;-406.403;-237.948;301.013;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00634.tif;188.333;-245.618;-353.873;-214.92;-238.888;403.83;-213.298;-23.4964;402.78;-405.121;-237.948;302.737;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00635.tif;186.849;-245.618;-354.658;-213.228;-238.888;404.726;-211.61;-23.4964;403.67;-403.85;-237.948;304.43;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00636.tif;185.399;-245.618;-355.418;-211.573;-238.888;405.594;-209.959;-23.4964;404.531;-402.603;-237.948;306.077;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00637.tif;183.884;-245.618;-356.205;-209.843;-238.888;406.491;-208.234;-23.4964;405.421;-401.296;-237.948;307.789;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00638.tif;182.393;-245.618;-356.97;-208.142;-238.888;407.365;-206.538;-23.4964;406.288;-400.006;-237.948;309.464;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00639.tif;180.92;-245.618;-357.719;-206.461;-238.888;408.22;-204.861;-23.4964;407.136;-398.726;-237.948;311.11;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00640.tif;179.401;-245.618;-358.483;-204.728;-238.888;409.091;-203.133;-23.4964;408.001;-397.404;-237.948;312.798;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00641.tif;177.902;-245.618;-359.23;-203.017;-238.888;409.943;-201.426;-23.4964;408.846;-396.093;-237.948;314.456;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00642.tif;176.434;-245.618;-359.953;-201.342;-238.888;410.769;-199.755;-23.4964;409.665;-394.806;-237.948;316.07;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00643.tif;174.898;-245.618;-360.702;-199.589;-238.888;411.623;-198.007;-23.4964;410.513;-393.455;-237.948;317.75;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00644.tif;173.389;-245.618;-361.43;-197.866;-238.888;412.454;-196.289;-23.4964;411.337;-392.124;-237.948;319.392;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00645.tif;171.877;-245.618;-362.151;-196.142;-238.888;413.277;-194.57;-23.4964;412.154;-390.786;-237.948;321.028;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00646.tif;170.36;-245.618;-362.867;-194.41;-238.888;414.094;-192.843;-23.4964;412.964;-389.439;-237.948;322.66;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00647.tif;168.85;-245.618;-363.572;-192.687;-238.888;414.899;-191.124;-23.4964;413.763;-388.094;-237.948;324.277;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00648.tif;167.352;-245.618;-364.264;-190.978;-238.888;415.688;-189.42;-23.4964;414.546;-386.756;-237.948;325.871;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00649.tif;165.802;-245.618;-364.972;-189.209;-238.888;416.496;-187.656;-23.4964;415.347;-385.368;-237.948;327.512;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00650.tif;164.252;-245.618;-365.673;-187.44;-238.888;417.296;-185.891;-23.4964;416.14;-383.974;-237.948;329.145;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00651.tif;162.705;-245.618;-366.363;-185.674;-238.888;418.084;-184.131;-23.4964;416.922;-382.579;-237.948;330.765;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00652.tif;161.234;-245.618;-367.013;-183.996;-238.888;418.825;-182.457;-23.4964;417.657;-381.25;-237.948;332.296;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00653.tif;159.681;-245.618;-367.691;-182.224;-238.888;419.599;-180.69;-23.4964;418.424;-379.842;-237.948;333.905;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00654.tif;158.119;-245.618;-368.366;-180.441;-238.888;420.369;-178.912;-23.4964;419.188;-378.42;-237.948;335.515;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00655.tif;156.603;-245.618;-369.013;-178.711;-238.888;421.108;-177.187;-23.4964;419.92;-377.038;-237.948;337.068;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00656.tif;155.035;-245.618;-369.675;-176.921;-238.888;421.863;-175.402;-23.4964;420.668;-375.603;-237.948;338.666;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00657.tif;153.54;-245.618;-370.298;-175.216;-238.888;422.574;-173.702;-23.4964;421.374;-374.232;-237.948;340.18;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00658.tif;151.97;-245.618;-370.945;-173.424;-238.888;423.312;-171.915;-23.4964;422.106;-372.788;-237.948;341.763;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00659.tif;150.416;-245.618;-371.578;-171.65;-238.888;424.035;-170.146;-23.4964;422.822;-371.354;-237.948;343.32;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00660.tif;148.818;-245.618;-372.221;-169.828;-238.888;424.768;-168.329;-23.4964;423.548;-369.876;-237.948;344.912;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00661.tif;147.304;-245.618;-372.822;-168.1;-238.888;425.455;-166.606;-23.4964;424.229;-368.471;-237.948;346.413;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00662.tif;145.721;-245.618;-373.444;-166.292;-238.888;426.164;-164.804;-23.4964;424.932;-366.997;-237.948;347.973;
G:\Tomo\2023-07\jmletang\theiere_acier10mm_70um\Proj\img_00663.tif;144.201;-245.618;-374.034;-164.558;-238.888;426.837;-163.075;-23.4964;425.599;-365.579;-237.948;349.463;
